feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,label,person,expression,augmentation
-0.17909148335456848,0.06533408164978027,0.07587235420942307,-0.05410647392272949,-0.10788217186927795,-0.034468166530132294,0.021342478692531586,-0.09879608452320099,0.16853566467761993,-0.06594324856996536,0.30726751685142517,-0.03923850506544113,-0.1996242105960846,-0.11188285797834396,0.017724335193634033,0.2005527764558792,-0.201069176197052,-0.1289128065109253,-0.0022551189176738262,-0.10141030699014664,-0.017702091485261917,0.04536367207765579,-0.00012556170986499637,0.06798054277896881,-0.15174917876720428,-0.37818652391433716,-0.08977806568145752,-0.13691860437393188,0.027161099016666412,-0.008685578592121601,0.03915746882557869,0.22007736563682556,-0.14733339846134186,-0.00574817368760705,0.04881162568926811,0.07355890423059464,0.06014510989189148,0.008559459820389748,0.1347217857837677,0.027282485738396645,-0.19530244171619415,-0.06982207298278809,0.046404171735048294,0.31106993556022644,0.08298750966787338,-0.04016347974538803,0.023120244964957237,0.0022924509830772877,-0.006677489727735519,-0.16495688259601593,0.020736180245876312,0.1257314532995224,0.14380158483982086,-0.04381575807929039,0.009905095212161541,-0.14949969947338104,-0.05085292458534241,0.041245222091674805,-0.17759039998054504,0.014658722095191479,0.011978236958384514,-0.08970285952091217,-0.08736439049243927,-0.08717270940542221,0.2624277174472809,0.12038946151733398,-0.14339379966259003,-0.07282284647226334,0.21486151218414307,-0.05073650926351547,-0.04258764162659645,0.04265313595533371,-0.20592057704925537,-0.15873870253562927,-0.2925761044025421,0.002001799875870347,0.4365595281124115,0.05203105881810188,-0.23697355389595032,0.024283023551106453,-0.14581535756587982,-0.006405736785382032,-0.005131407640874386,0.13156886398792267,-0.061857931315898895,0.03920847550034523,-0.07490268349647522,0.030710576102137566,0.1441458761692047,-0.0350663848221302,-0.05046487972140312,0.23233342170715332,-0.0027689833659678698,0.027214108034968376,0.00447023706510663,-0.03388857841491699,0.0020723300985991955,-0.09808389097452164,-0.13132953643798828,-0.10978313535451889,-0.018750499933958054,-0.06675305962562561,-0.044395480304956436,0.13551536202430725,-0.2420869767665863,0.1286463886499405,0.12232375890016556,-0.009895930998027325,0.02158784121274948,0.11672244220972061,-0.03987877070903778,-0.10949040204286575,0.16055868566036224,-0.21095767617225647,0.1270531266927719,0.1904231607913971,0.04279520735144615,0.1826053410768509,0.038605883717536926,0.047918546944856644,-0.05146278068423271,-0.08535206317901611,-0.10326995700597763,-0.03075401857495308,0.08084599673748016,-0.09407655149698257,0.012115199118852615,0.04128462076187134,Limpho,Limpho,limpho-suprised,rotated_15
-0.1636434644460678,0.0758744478225708,0.07653249800205231,-0.036803215742111206,-0.09250501543283463,-0.034041982144117355,0.03310566022992134,-0.10315710306167603,0.17431537806987762,-0.07127443701028824,0.2874642312526703,-0.03413044661283493,-0.1906561404466629,-0.1089097410440445,0.03127269446849823,0.18986237049102783,-0.19129088521003723,-0.13036468625068665,-0.010908474214375019,-0.11003923416137695,-0.021550510078668594,0.05116961523890495,0.00788761768490076,0.04793618246912956,-0.15121279656887054,-0.3630540370941162,-0.08923215419054031,-0.12519963085651398,0.02615925297141075,-0.0171969011425972,0.034887924790382385,0.20646369457244873,-0.15157359838485718,-0.006021185778081417,0.04479314386844635,0.08644038438796997,0.04712026193737984,0.0036641964688897133,0.14655104279518127,0.03525570034980774,-0.19441284239292145,-0.05711875110864639,0.04630536213517189,0.3015255033969879,0.10630615800619125,-0.0359312929213047,0.0021392188500612974,0.008807515725493431,0.008433209732174873,-0.16372603178024292,0.011216607876121998,0.1257985234260559,0.14310801029205322,-0.045272499322891235,0.011165483854711056,-0.14232581853866577,-0.06366709619760513,0.033159688115119934,-0.18087956309318542,-0.006734550930559635,0.013464146293699741,-0.09224340319633484,-0.08880776166915894,-0.08146801590919495,0.24655872583389282,0.11239726096391678,-0.13705210387706757,-0.06726312637329102,0.2219112366437912,-0.06781990081071854,-0.03240099921822548,0.055794280022382736,-0.18937678635120392,-0.15880444645881653,-0.27827781438827515,0.008350213058292866,0.4389857351779938,0.04771135002374649,-0.21245713531970978,0.01479506678879261,-0.14273850619792938,-0.011718406341969967,-0.015476317144930363,0.12129927426576614,-0.0616091787815094,0.036997221410274506,-0.0763097032904625,0.022937554866075516,0.15058276057243347,-0.02966366335749626,-0.05538462847471237,0.22499559819698334,-0.0033467321190983057,0.029534511268138885,-0.0006459151627495885,-0.03968537598848343,0.0019311514915898442,-0.09709369391202927,-0.139802023768425,-0.11493533104658127,-0.027901867404580116,-0.08196324110031128,-0.046935416758060455,0.14321988821029663,-0.24175868928432465,0.12779858708381653,0.11705908924341202,-0.017071329057216644,0.020257119089365005,0.11549334973096848,-0.044979795813560486,-0.10609260201454163,0.15940231084823608,-0.22159571945667267,0.10749198496341705,0.19071444869041443,0.019506467506289482,0.17641109228134155,0.03318393602967262,0.060867078602313995,-0.051438119262456894,-0.07629469782114029,-0.11411001533269882,-0.04419955611228943,0.06498625874519348,-0.07729680091142654,0.012900871224701405,0.04389660060405731,Limpho,Limpho,limpho-suprised,grayscale
-0.10726257413625717,0.1509481817483902,0.09889543056488037,0.009730064310133457,0.0016611979808658361,-0.07632902264595032,0.03945014625787735,-0.06318435817956924,0.08151336759328842,-0.06128702685236931,0.28069525957107544,-0.04670486971735954,-0.1765543669462204,-0.1618531495332718,0.06685955822467804,0.12110965698957443,-0.15740260481834412,-0.13022352755069733,-0.10412375628948212,-0.09609874337911606,-0.01897350884974003,-0.01150316558778286,-0.02633110247552395,0.08555594831705093,-0.04966869205236435,-0.26157423853874207,-0.08323410898447037,-0.1290074735879898,0.21984520554542542,-0.09304485470056534,0.006554221734404564,0.06436269730329514,-0.16237199306488037,-0.034055791795253754,-0.04118252918124199,-0.0261174738407135,0.05096888542175293,-0.0250720102339983,0.1734679490327835,0.037735190242528915,-0.12279239296913147,-0.03227394074201584,-0.01813734695315361,0.310878723859787,0.1475936770439148,0.028935497626662254,0.05492454394698143,0.02916572615504265,0.038624271750450134,-0.1452663242816925,0.026897229254245758,0.11220797151327133,0.19574734568595886,0.09129036962985992,-0.02795867994427681,-0.24004682898521423,-0.037294428795576096,0.001704568276181817,-0.1642777919769287,0.10558468103408813,0.03376372531056404,-0.10122387856245041,-0.06624384969472885,-0.015154620632529259,0.2608364224433899,0.046565841883420944,-0.11330624669790268,-0.16410264372825623,0.19656693935394287,-0.1325097531080246,0.014318997040390968,0.13161277770996094,-0.12579211592674255,-0.04024675861001015,-0.2242555320262909,0.12764590978622437,0.2942899167537689,0.11700849235057831,-0.16718769073486328,-0.02881866879761219,-0.1915999799966812,0.009283440187573433,-0.04534652829170227,0.070090651512146,-0.11691246181726456,-0.006357439327985048,-0.10523562878370285,-0.007398025132715702,0.09665239602327347,-0.01744046062231064,-0.027657421305775642,0.20444537699222565,-0.001069967751391232,-0.0004846052615903318,-0.05525023117661476,-0.05433952063322067,-0.06759602576494217,-0.0230731051415205,-0.013329843990504742,-0.04816269874572754,0.03758795186877251,-0.09097033739089966,0.020577851682901382,0.10167769342660904,-0.16298560798168182,0.13121867179870605,0.026425525546073914,0.04739592596888542,0.010771246626973152,0.12606693804264069,-0.08695030957460403,-0.09583821147680283,0.1304575800895691,-0.21827933192253113,0.1893461048603058,0.2120092809200287,0.09071304649114609,0.07851839065551758,0.08002178370952606,0.12399230152368546,-0.013502820394933224,-0.045830968767404556,-0.06272649765014648,-0.04034992679953575,0.06512131541967392,-0.06086452677845955,-0.011153818108141422,0.03154372051358223,Orpheus,Orpheus,orpheus-neutral,original
-0.0908968523144722,0.1414034068584442,0.07196320593357086,0.02263721451163292,-0.009944487363100052,-0.07020800560712814,0.04457605257630348,-0.06894008815288544,0.08717971295118332,-0.0624995157122612,0.2853052318096161,-0.03137410804629326,-0.17802444100379944,-0.16143342852592468,0.062246426939964294,0.1202576532959938,-0.15463320910930634,-0.11974617838859558,-0.1025039330124855,-0.08643968403339386,-0.02353418618440628,-0.01289224810898304,-0.024599069729447365,0.08752358704805374,-0.057435013353824615,-0.2665313482284546,-0.09576649963855743,-0.12378976494073868,0.2174774557352066,-0.10544485598802567,-0.001684337854385376,0.069260373711586,-0.15483394265174866,-0.030629245564341545,-0.03578286990523338,-0.04147396236658096,0.04996369034051895,-0.022892609238624573,0.1689104288816452,0.0635584145784378,-0.1202833503484726,-0.016543228179216385,-0.033661797642707825,0.3133601248264313,0.13075509667396545,0.03473322466015816,0.05509379878640175,0.010778235271573067,0.04702553153038025,-0.14158456027507782,0.01628626324236393,0.1131654679775238,0.2073485106229782,0.07298790663480759,-0.031092558056116104,-0.2232193499803543,-0.029103681445121765,-0.00513626029714942,-0.18692198395729065,0.09651736915111542,0.03126511350274086,-0.09091520309448242,-0.06658494472503662,-0.018504232168197632,0.2593902349472046,0.054666053503751755,-0.11291641741991043,-0.16479529440402985,0.1855122447013855,-0.13720041513442993,0.009161686524748802,0.12108224630355835,-0.11613553762435913,-0.04987792670726776,-0.23221458494663239,0.12075391411781311,0.30066075921058655,0.11850147694349289,-0.15661481022834778,-0.02230302058160305,-0.2061534821987152,-0.0008536671521142125,-0.05504443123936653,0.05777401477098465,-0.13406898081302643,-0.01910354197025299,-0.10389259457588196,-0.0036459662951529026,0.09719779342412949,-0.02173943631350994,-0.018625136464834213,0.20462968945503235,-0.006957505363970995,0.013598715886473656,-0.0643841102719307,-0.05503721907734871,-0.08608052879571915,-0.011973359622061253,0.021618597209453583,-0.043305013328790665,0.0410686694085598,-0.09783633798360825,0.04059809446334839,0.10555785894393921,-0.18090727925300598,0.13906940817832947,0.016365746036171913,0.04074202477931976,0.0365869514644146,0.12757974863052368,-0.09875223785638809,-0.09567688405513763,0.12003032118082047,-0.24636828899383545,0.19707313179969788,0.20588107407093048,0.08665447682142258,0.06748443096876144,0.07191240787506104,0.11518338322639465,-0.0327422209084034,-0.041394975036382675,-0.07300150394439697,-0.0401398204267025,0.07006344944238663,-0.08299663662910461,-0.01906181313097477,0.017531752586364746,Orpheus,Orpheus,orpheus-neutral,flipped
-0.10876170545816422,0.14684011042118073,0.09916435927152634,0.013922781683504581,0.002338574267923832,-0.07821924239397049,0.03913053497672081,-0.059627704322338104,0.07872813940048218,-0.064590223133564,0.28088897466659546,-0.04769977182149887,-0.17298537492752075,-0.1571144014596939,0.06544400006532669,0.12155379354953766,-0.15399400889873505,-0.13121114671230316,-0.10860957205295563,-0.09942684322595596,-0.01604914665222168,-0.01162463054060936,-0.03653945401310921,0.08297495543956757,-0.05357852578163147,-0.25703585147857666,-0.07829473912715912,-0.12557286024093628,0.21476590633392334,-0.09518583118915558,0.00920113641768694,0.06108550354838371,-0.1640477180480957,-0.027665533125400543,-0.03912287577986717,-0.02348066307604313,0.04920949414372444,-0.026714498177170753,0.1699211597442627,0.035231418907642365,-0.1252610981464386,-0.03295666351914406,-0.012328428216278553,0.30935412645339966,0.1494860202074051,0.02840173803269863,0.04763145372271538,0.026973459869623184,0.040091536939144135,-0.14543484151363373,0.024264030158519745,0.11068230122327805,0.19618350267410278,0.09545285254716873,-0.027496475726366043,-0.23856669664382935,-0.033317066729068756,-0.001602017437107861,-0.16449029743671417,0.09781109541654587,0.03529565781354904,-0.10507796704769135,-0.06929023563861847,-0.016446903347969055,0.26368623971939087,0.04273422807455063,-0.11514551937580109,-0.16376300156116486,0.19791902601718903,-0.13533399999141693,0.014429508708417416,0.129453644156456,-0.11880334466695786,-0.04160499572753906,-0.22512945532798767,0.13057266175746918,0.2947026789188385,0.11541730910539627,-0.1670716106891632,-0.022752920165657997,-0.19169014692306519,0.010284766554832458,-0.04363159462809563,0.06574149429798126,-0.11594287306070328,-0.008891277946531773,-0.10437056422233582,-0.009308788925409317,0.10207114368677139,-0.017326144501566887,-0.022620361298322678,0.20011253654956818,-0.0016413010889664292,-0.01037132553756237,-0.05421527102589607,-0.0573485903441906,-0.06922739744186401,-0.021580101922154427,-0.011033747345209122,-0.0475153923034668,0.03726959601044655,-0.09524568915367126,0.021115312352776527,0.10008072108030319,-0.16798827052116394,0.13133448362350464,0.02846834808588028,0.045633990317583084,0.01641671173274517,0.1268627941608429,-0.09324666112661362,-0.0989343672990799,0.1275109052658081,-0.22446945309638977,0.1898932009935379,0.20743192732334137,0.09648311138153076,0.08105536550283432,0.08284055441617966,0.12761658430099487,-0.014254754409193993,-0.04302360489964485,-0.0649830624461174,-0.040646400302648544,0.06409472227096558,-0.05945293977856636,-0.012987391091883183,0.032939281314611435,Orpheus,Orpheus,orpheus-neutral,rotated_15
-0.11513850837945938,0.12955382466316223,0.11621856689453125,0.0176019836217165,-0.020394563674926758,-0.09189978241920471,0.03042253851890564,-0.06490740180015564,0.06936408579349518,-0.06536418944597244,0.28773635625839233,-0.022917551919817924,-0.16345015168190002,-0.15039004385471344,0.0679018646478653,0.10865290462970734,-0.14934180676937103,-0.12854991853237152,-0.09110093861818314,-0.1030753031373024,-0.02486475743353367,-0.023592522367835045,-0.018994498997926712,0.08851295709609985,-0.04769434779882431,-0.22191430628299713,-0.09474115073680878,-0.13087588548660278,0.21446937322616577,-0.08451980352401733,0.0017323826905339956,0.06018577888607979,-0.16811595857143402,-0.049405187368392944,-0.03871515765786171,0.0056355115957558155,0.04544534534215927,-0.03138601779937744,0.17732317745685577,0.011840960942208767,-0.10329719632863998,-0.014120085164904594,-0.0184129998087883,0.29663366079330444,0.16287606954574585,0.03244797885417938,0.046257492154836655,0.03404929116368294,0.044268492609262466,-0.13923700153827667,0.04157935455441475,0.1154184490442276,0.18864735960960388,0.09059382975101471,-0.0406322106719017,-0.23166021704673767,-0.030996136367321014,0.031765975058078766,-0.16561134159564972,0.10023295134305954,0.03442823141813278,-0.10855767875909805,-0.059427451342344284,-0.022988328710198402,0.25140321254730225,0.06616977602243423,-0.10179665684700012,-0.17788450419902802,0.20786039531230927,-0.14272284507751465,-0.009298552758991718,0.1381077766418457,-0.14393095672130585,-0.02691384218633175,-0.2179480791091919,0.12593285739421844,0.30047646164894104,0.12083440274000168,-0.14879007637500763,-0.023941824212670326,-0.19030696153640747,0.002149594249203801,-0.0620574988424778,0.056628335267305374,-0.09281037747859955,-0.026293259114027023,-0.11299388855695724,-0.011376500129699707,0.10265751928091049,-0.0062177348881959915,-0.025936352089047432,0.19191531836986542,0.008618940599262714,-0.005587355233728886,-0.046561725437641144,-0.05869228392839432,-0.05569518357515335,-0.024910442531108856,-0.03296154364943504,-0.05589582026004791,0.010859477333724499,-0.087464340031147,0.01760205626487732,0.1024705320596695,-0.15629127621650696,0.12004256993532181,0.01437575463205576,0.05241326987743378,-0.004491572733968496,0.1145843043923378,-0.08900192379951477,-0.08360470831394196,0.13758018612861633,-0.21520976722240448,0.19976268708705902,0.20538678765296936,0.09365713596343994,0.07148517668247223,0.07957328855991364,0.1296404004096985,-0.0156520064920187,-0.05274615436792374,-0.07834576070308685,-0.04412590339779854,0.05199812352657318,-0.058527957648038864,0.007824049331247807,0.05349119007587433,Orpheus,Orpheus,orpheus-neutral,grayscale
-0.13653302192687988,0.15523336827754974,0.08136709779500961,-0.011435233056545258,0.009379461407661438,-0.060821082442998886,0.042069122195243835,-0.06970536708831787,0.10952357947826385,-0.04420636221766472,0.28829532861709595,-0.0329257994890213,-0.17969422042369843,-0.1505764126777649,0.049922917038202286,0.09065449237823486,-0.18063808977603912,-0.11323529481887817,-0.07844315469264984,-0.11638875305652618,-0.0024280757643282413,-0.029534269124269485,-0.04054458811879158,0.0698464959859848,-0.06977173686027527,-0.25965407490730286,-0.12577466666698456,-0.13998819887638092,0.2257268875837326,-0.06227016821503639,-0.006140537094324827,0.03357119485735893,-0.1493334174156189,-0.04631746932864189,-0.04943353682756424,-0.033424463123083115,0.023134246468544006,-0.021629828959703445,0.14415176212787628,0.03612144663929939,-0.08792899549007416,-0.03708929568529129,-0.027104414999485016,0.31233975291252136,0.1590188443660736,0.04415362700819969,0.029727505519986153,0.025096412748098373,0.03083297424018383,-0.16449864208698273,0.0274643637239933,0.14681963622570038,0.20727071166038513,0.08285026252269745,-0.0015359321841970086,-0.18815813958644867,-0.04067624732851982,0.009749204851686954,-0.17277976870536804,0.09009299427270889,0.035930633544921875,-0.08769448846578598,-0.09345348924398422,-0.056927550584077835,0.2566682696342468,0.09774316102266312,-0.12012143433094025,-0.1599237024784088,0.2259644865989685,-0.1341998279094696,-0.007259974256157875,0.10253232717514038,-0.12251745164394379,-0.06840644031763077,-0.2092071771621704,0.13426609337329865,0.290393590927124,0.15867337584495544,-0.14514313638210297,-0.005630399100482464,-0.21318471431732178,0.019659915938973427,-0.04282379150390625,0.038804683834314346,-0.14451858401298523,0.0016117466147989035,-0.09521082043647766,-0.014801534824073315,0.07417561113834381,-0.02638089843094349,-0.015358864329755306,0.21444937586784363,-0.01174785103648901,0.029008347541093826,-0.040903240442276,-0.06432902812957764,-0.06518620997667313,-0.028632860630750656,-0.026390520855784416,-0.05164511501789093,0.06440266966819763,-0.0885816365480423,0.03700763359665871,0.10881319642066956,-0.15589654445648193,0.133423313498497,0.03529065474867821,0.053846172988414764,0.026440832763910294,0.08926791697740555,-0.08114933967590332,-0.0822434276342392,0.14778007566928864,-0.2331116944551468,0.18084046244621277,0.19926591217517853,0.0731469988822937,0.07350008189678192,0.08864187449216843,0.09748373925685883,-0.028864780440926552,-0.06238045170903206,-0.09581728279590607,-0.0286434143781662,0.05760740116238594,-0.08929060399532318,-0.04204127937555313,0.0245729461312294,Orpheus,Orpheus,orpheus-smiling,original
-0.12593595683574677,0.13703176379203796,0.06427628546953201,-0.02140038274228573,-0.01451969239860773,-0.06456335633993149,0.05088617652654648,-0.0759967714548111,0.10160815715789795,-0.07264140993356705,0.2854275405406952,-0.029165368527173996,-0.16662350296974182,-0.1418858915567398,0.04877711459994316,0.0985151082277298,-0.16182571649551392,-0.1198643296957016,-0.09497655928134918,-0.12534189224243164,-0.003959189169108868,-0.012858225964009762,-0.043265584856271744,0.08507173508405685,-0.056068893522024155,-0.25162196159362793,-0.12777657806873322,-0.13336169719696045,0.2308207005262375,-0.06898077577352524,0.007114333566278219,0.04648870602250099,-0.15975721180438995,-0.046259038150310516,-0.058846596628427505,-0.046233996748924255,0.016803082078695297,-0.03330118581652641,0.14180545508861542,0.05906838923692703,-0.1059623658657074,-0.01346445083618164,-0.029167888686060905,0.3139421343803406,0.15837956964969635,0.00941472314298153,0.029755765572190285,0.013795287348330021,0.024670161306858063,-0.14735862612724304,0.0069036055356264114,0.12910808622837067,0.21982064843177795,0.08269534260034561,-0.007184124086052179,-0.18640892207622528,-0.025218050926923752,0.003027656814083457,-0.17786775529384613,0.09105594456195831,0.03448723629117012,-0.09614992141723633,-0.08340432494878769,-0.06393055617809296,0.2523527443408966,0.09097409248352051,-0.11069812625646591,-0.1787402182817459,0.21435533463954926,-0.14112071692943573,-0.010646237060427666,0.12339150160551071,-0.12686331570148468,-0.05293787643313408,-0.21501921117305756,0.13390475511550903,0.2825145423412323,0.152021586894989,-0.1319504827260971,-0.004485716111958027,-0.20898546278476715,0.020815011113882065,-0.053928881883621216,0.048779696226119995,-0.14406374096870422,-0.012973442673683167,-0.07946480065584183,-0.0013977378839626908,0.06511854380369186,-0.022612640634179115,-0.024786049500107765,0.2214088886976242,-0.01811487227678299,0.025476062670350075,-0.03941568732261658,-0.05575801804661751,-0.07923788577318192,-0.020086489617824554,0.004286559298634529,-0.03895768150687218,0.05249212309718132,-0.11091554164886475,0.049847595393657684,0.11222101002931595,-0.15288710594177246,0.13780352473258972,0.008141550235450268,0.062121473252773285,0.031658533960580826,0.10258543491363525,-0.07959920912981033,-0.07598791271448135,0.13631854951381683,-0.2314915657043457,0.18818320333957672,0.1989230215549469,0.07069618999958038,0.05921347811818123,0.09168677777051926,0.09947129338979721,-0.051041536033153534,-0.05317462980747223,-0.10488592088222504,-0.011776046827435493,0.0612734816968441,-0.10332116484642029,-0.04061355069279671,0.0226978100836277,Orpheus,Orpheus,orpheus-smiling,flipped
-0.12309969216585159,0.1481834501028061,0.0761968120932579,-0.014385223388671875,0.005785956513136625,-0.0603722482919693,0.04233282431960106,-0.07165390998125076,0.1137097179889679,-0.059108130633831024,0.29059892892837524,-0.03466397896409035,-0.17719440162181854,-0.1477193534374237,0.04543759301304817,0.09963465481996536,-0.17946116626262665,-0.11217264831066132,-0.09081912785768509,-0.11519180983304977,-0.007130359299480915,-0.030160052701830864,-0.03813514485955238,0.08410581201314926,-0.058117274194955826,-0.2537825405597687,-0.12552720308303833,-0.1498541235923767,0.22652526199817657,-0.07607278972864151,-0.020452216267585754,0.03505008667707443,-0.14787700772285461,-0.05493234843015671,-0.055510830134153366,-0.037408631294965744,0.02826707437634468,-0.02944277971982956,0.15280960500240326,0.03574008867144585,-0.08811157941818237,-0.027880193665623665,-0.02435498684644699,0.3047589957714081,0.15811903774738312,0.042397137731313705,0.024116219952702522,0.025119058787822723,0.041607312858104706,-0.1596352607011795,0.02589772827923298,0.13567522168159485,0.21724581718444824,0.07829854637384415,0.0013630378525704145,-0.1956520974636078,-0.03645661845803261,0.011384846642613411,-0.17813420295715332,0.09167079627513885,0.03187160566449165,-0.07934533059597015,-0.09603855013847351,-0.05063818022608757,0.25741109251976013,0.10145748406648636,-0.11853254586458206,-0.16363836824893951,0.2285737693309784,-0.13576366007328033,-0.0032912115566432476,0.10934814810752869,-0.12847909331321716,-0.06088031083345413,-0.20770643651485443,0.12462937831878662,0.2878243327140808,0.15132038295269012,-0.14712242782115936,-0.013361144810914993,-0.21248067915439606,0.013472549617290497,-0.042903315275907516,0.03370237350463867,-0.14072908461093903,-0.009877355769276619,-0.09565558284521103,-0.014870688319206238,0.06959184259176254,-0.019368862733244896,-0.016683775931596756,0.21463251113891602,-0.012437297031283379,0.02709932066500187,-0.045731913298368454,-0.05995248258113861,-0.06836904585361481,-0.026988647878170013,-0.02673548273742199,-0.0424485020339489,0.06277245283126831,-0.0850876197218895,0.026094967499375343,0.10889118164777756,-0.15551969408988953,0.1192677915096283,0.027230342850089073,0.05401791259646416,0.026258843019604683,0.0934179276227951,-0.09572571516036987,-0.08131900429725647,0.15242800116539001,-0.2333853840827942,0.17567341029644012,0.19897103309631348,0.06978346407413483,0.056236401200294495,0.08544130623340607,0.09319917112588882,-0.027026766911149025,-0.0663486197590828,-0.11630785465240479,-0.03025347925722599,0.06676109880208969,-0.09866936504840851,-0.043294936418533325,0.023359794169664383,Orpheus,Orpheus,orpheus-smiling,rotated_15
-0.12424889951944351,0.12459783256053925,0.09270090609788895,0.007394101470708847,0.001931751728989184,-0.08597114682197571,0.031186247244477272,-0.04915430769324303,0.07479336857795715,-0.037496957927942276,0.2966407239437103,-0.008284132927656174,-0.15850059688091278,-0.153127983212471,0.05170810595154762,0.09255851805210114,-0.16816148161888123,-0.10443532466888428,-0.0889466255903244,-0.13098211586475372,-0.014868726953864098,-0.031373877078294754,-0.026577133685350418,0.06685163825750351,-0.04522121697664261,-0.2318773716688156,-0.1150917261838913,-0.1314261555671692,0.20935997366905212,-0.08201052993535995,-0.0051268162205815315,0.0124890161678195,-0.17920057475566864,-0.057028722018003464,-0.04932716116309166,-0.011178543791174889,0.03107994608581066,-0.02808063104748726,0.1503499448299408,0.022389696910977364,-0.062874436378479,0.0029117551166564226,-0.017486505210399628,0.29886794090270996,0.1818217635154724,0.03921038657426834,0.018805546686053276,0.037580352276563644,0.033844608813524246,-0.1577935367822647,0.02870178408920765,0.12573231756687164,0.2011898010969162,0.075467549264431,-0.02421540580689907,-0.17009645700454712,-0.044964853674173355,0.029414471238851547,-0.1572045087814331,0.08138227462768555,0.03366319090127945,-0.09776511788368225,-0.09202411025762558,-0.06698565185070038,0.24080705642700195,0.08568424731492996,-0.09947465360164642,-0.17774254083633423,0.20316490530967712,-0.148147851228714,-0.009286312386393547,0.113062284886837,-0.11342738568782806,-0.046420298516750336,-0.19304710626602173,0.1394878625869751,0.27970683574676514,0.15220431983470917,-0.14063385128974915,-0.0009381144191138446,-0.21766459941864014,0.006632547359913588,-0.06368264555931091,0.011300310492515564,-0.10237503796815872,-0.0013666537124663591,-0.11846234649419785,-0.0023723009508103132,0.08762241154909134,-0.018610550090670586,0.0020743131171911955,0.20312529802322388,-0.010719643905758858,0.021509576588869095,-0.04070037230849266,-0.07884644716978073,-0.06578003615140915,-0.017751803621649742,-0.03522447496652603,-0.058446794748306274,0.03322358801960945,-0.08773601800203323,0.0408470444381237,0.08484704047441483,-0.14569953083992004,0.11689148843288422,0.008461645804345608,0.05439933016896248,0.01879032514989376,0.08754520118236542,-0.0738692656159401,-0.07641439884901047,0.14273199439048767,-0.2217453569173813,0.18648773431777954,0.195443794131279,0.07277706265449524,0.06546077877283096,0.07968828827142715,0.115916907787323,-0.04454720392823219,-0.05744639039039612,-0.10814046114683151,-0.02356872707605362,0.030132794752717018,-0.07443170994520187,-0.009573293849825859,0.0388173870742321,Orpheus,Orpheus,orpheus-smiling,grayscale
